what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360842972357
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360843011235
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360843013069
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360843046181
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360843051774
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843069681
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843070854
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843071230
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843072568
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360843074601
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360843074755
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843089800
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843090919
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843091846
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843119302
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.cut",1360843133020
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360843137356
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360843138313
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360843138569
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360843138841
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1360843139113
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360843142315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360843160763
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843203588
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843219882
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843224884
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843226062
executed,command,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1360843226071
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843228006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843229074
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843229914
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843238596
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1360843257488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1360843258675
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843294121
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843343405
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1360843368677
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843395762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843419864
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360843421195
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843447240
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1360843459853
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360843493322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360843495144
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360843497843
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1360843513547
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360843525821
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360843525996
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360843526023
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1360843530822
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360843532223
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360843532646
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1360843534440
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1360843537480
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1360843542763
